battery_id,cycle,capacity,voltage_mean,current_mean,temp_mean,SoH
B0005,92,,4.1327876409997755,0.6900210401744445,25.536147530542536,
B0005,94,1.8199041089501267,3.5617586337260088,-1.9293005284805407,31.849792632896243,68.93186820778969
B0005,96,,4.137730987261442,0.652562076583841,25.116393283510156,
B0005,98,1.8093079637028517,3.5597307651083123,-1.923330987770314,31.465690433362017,68.530521738982
B0005,100,,4.135482199390235,0.6894028487761957,24.93654575305907,
B0005,102,1.80460990458052,3.5575937553540915,-1.9284469980320087,31.40934895665031,68.35257500505226
B0005,104,,4.139326441744096,0.6521290223116658,25.09997200587896,
B0005,106,1.7993770651972192,3.5597237883937995,-1.9231439161693824,31.902247475518077,68.15437258716207
B0005,108,,4.138977878664847,0.6568967324675313,25.238210571113736,
B0005,110,1.7884432335370462,3.559061771422033,-1.9170149640438081,31.649024294808623,67.74023568879548
B0005,112,,4.1375438860840354,0.6848687577377983,25.076721129383717,
B0005,114,1.7829230484252723,3.557015527748059,-1.922048805055383,31.48874626238971,67.53114957775477
B0005,116,,4.142130778874384,0.6428013189320935,24.785407292651822,
B0005,118,1.7730337158018288,3.5562481933590964,-1.9162302821549877,31.329995610092634,67.15657480224341
B0005,120,,4.143752782064051,0.6353957512752219,24.684734315899224,
B0005,122,1.773037755078937,3.5532756526091784,-1.9220800182578983,31.569551201845574,67.15672779652255
B0005,124,,4.142407348200686,0.644943392264159,25.22288378016189,
B0005,126,1.7678721106662054,3.556266431640255,-1.9162417890311958,32.111426258867944,66.96107049891245
B0005,128,,4.140988175836148,0.6592412796626481,25.651300573733486,
B0005,130,1.7623150704093087,3.5563095420140822,-1.9158809823517762,32.271676011112376,66.75058843849511
B0005,132,,4.141220239838989,0.6624066950520237,25.56869332326285,
B0005,134,1.7676172924938447,3.558950851054106,-1.9114406265753041,31.842291659678658,66.95141884057082
B0005,135,,4.145471994664563,0.6261909523367005,25.077792180591818,
B0005,136,1.762668359743147,3.5534418211598053,-1.9158166997544155,31.759815453754253,66.76396985440577
B0005,138,,4.14506668505229,0.6255590922646385,24.88199584693937,
B0005,140,1.7517304870664143,3.5510121537420285,-1.9151304155635374,31.41911167391793,66.34967989587544
B0005,142,,4.1439383443857984,0.6488218351577303,24.755786611089874,
B0005,144,1.7418496047960008,3.551317608213948,-1.9148485784393638,31.331626572312267,65.97542519141535
B0005,146,,4.147603583681183,0.6152408363821585,24.655846530387144,
B0005,148,1.7360913511847138,3.549003180550162,-1.9144128654409127,31.35934131425137,65.75732184350366
B0005,149,,4.144169219623314,0.6655584759744552,25.34567237446073,
B0005,150,1.7936240148573608,3.5597648340955175,-1.9388813849818083,34.31088483888259,67.93646632173323
B0005,152,,4.131849671664145,0.6848433296419463,27.394756753879477,
B0005,154,1.7831890223273275,3.5623454342368555,-1.927509725704535,33.43585640373788,67.54122377774861
B0005,156,,4.137762150724724,0.6556671395283481,26.62662742896046,
B0005,158,1.7673642076278957,3.558336657621618,-1.9267185977839403,32.66698125020078,66.94183283406684
B0005,160,,4.136417646225786,0.6916168312082189,26.046549681443857,
B0005,162,1.7570177850353066,3.554013138622869,-1.9261308349663746,32.28423408691397,66.54994502246898
B0005,164,,4.143293464486577,0.6328237481397364,25.581948046823246,
B0005,166,1.7468706179837907,3.552376095886298,-1.9202346781375206,32.00739178780946,66.16560434295864
B0005,168,,4.141204436224519,0.668387782555242,25.49138644694599,
B0005,170,1.7417172507457144,3.549618661283733,-1.9201011498853633,32.06387071886056,65.97041206357733
B0005,172,,4.143218012656775,0.6491951599580638,25.701157771778043,
B0005,174,1.7364225056478186,3.54938103086703,-1.9144278105456467,32.43754560319043,65.76986486469632
B0005,176,,4.144865101412786,0.6352097009956666,25.613934369346374,
B0005,178,1.7263217239235826,3.5472118680418956,-1.908340706503589,32.16809876635083,65.38728110592214
B0005,180,,4.147948571482696,0.6090395837543103,25.46355915016756,
B0005,182,1.7158065389330133,3.5467052098640246,-1.902207182631691,32.05752645824972,64.9890011402988
B0005,184,,4.149201403617409,0.6063799232898632,25.33969655722996,
B0005,186,1.710533351135192,3.544629653883431,-1.9020484449938713,31.975920928072714,64.78927045969495
B0005,188,,4.149406779823055,0.6108325931216375,25.31525129117544,
B0005,190,1.706014499648521,3.5436291614253204,-1.8964907679062355,32.21689335291319,64.61811151038664
B0005,192,,4.149090663397314,0.6146512973678119,25.828563716440225,
B0005,194,1.7003110272642588,3.5444946147995258,-1.895971437908019,32.55632993697177,64.40208309175445
B0005,196,,4.150424193061779,0.6043008559339099,25.734607118644377,
B0005,198,1.6945798601797895,3.5409201846556857,-1.8899648799839277,32.40048085325998,64.18500569069766
B0005,200,,4.146085129079872,0.661310694665889,25.76108296721704,
B0005,202,1.6849029086609286,3.541195668799061,-1.8893703824420507,32.29371860868794,63.81847519962904
B0005,204,,4.1499193977728535,0.6265507198651841,25.571090931927195,
B0005,206,1.6744741591159717,3.540671044783382,-1.8776883243431417,32.136071448067796,63.42346911899565
B0005,208,,4.153218272900694,0.5961783460440804,25.430453941726714,
B0005,210,1.6745692479879102,3.5376048790268775,-1.8831065986697755,32.38268549723498,63.42707076677272
B0005,212,,4.153201426027839,0.5911635487881761,25.88337057270213,
B0005,214,1.663716375981405,3.538422485261741,-1.876359921441716,32.30899951427637,63.01600034874944
B0005,215,,4.152014646554812,0.6076684839192972,25.87474661521862,
B0005,216,1.659013868748246,3.53928626988912,-1.8709550260104437,32.56636929496716,62.83788513528948
B0005,218,,4.151753271023818,0.6238567212454819,25.80758127668049,
B0005,220,1.6538540573335014,3.533690170241391,-1.8705599868289542,32.46542951751835,62.64244877209373
B0005,222,,4.1547198806162084,0.5916282471450443,25.5954074570814,
B0005,224,1.642653782130131,3.534367734544495,-1.8640049795794804,32.347056454418095,62.21821988530084
B0005,226,,4.154952006139018,0.5968690147321589,25.55053773186138,
B0005,228,1.6378578430223698,3.5312941932103548,-1.8636932149873204,32.371538940646154,62.03656578556945
B0005,230,,4.155379997866793,0.5972973992880868,25.612623072192534,
B0005,232,1.6327350407099108,3.5309134771684274,-1.857820396301907,32.45549347979197,61.84253120313166
B0005,234,,4.153316766159906,0.6292572025313986,25.748665763785176,
B0005,236,1.6277528915533617,3.5287226893409893,-1.8572160981955346,32.50017194695606,61.65382409083829
B0005,238,,4.157897041005441,0.5745464300808845,25.6042633567313,
B0005,240,1.622125485521159,3.52625493581969,-1.8568340008006827,32.50100298369444,61.44067681068446
B0005,242,,4.158301579574542,0.5742692502982739,25.594290723516522,
B0005,244,1.6113256603765849,3.528684324337005,-1.8448886500218815,32.4728927422438,61.031615630003664
B0005,246,,4.159047289093139,0.5719762498110235,25.571898601563962,
B0005,248,1.6065631397488385,3.525556939424901,-1.8444180038305806,32.50480154634882,60.85122731029264
B0005,250,,4.159718967989124,0.5667429941903227,25.578913233960286,
B0005,252,1.6015142233917594,3.5226805646793737,-1.8438790389835118,32.51218336210202,60.65999128021461
B0005,254,,4.160264481810484,0.5656098440223737,25.533341503049385,
B0005,256,1.590369231400328,3.524673458789008,-1.83711254029409,32.45692821941515,60.237856336207365
B0005,258,,4.159689082589737,0.5820893376953541,25.528501101408498,
B0005,260,1.5857889968242211,3.5213155754526824,-1.8315957075983758,32.447059186431154,60.06437240119769
B0005,262,,4.161677857625895,0.5593668610796283,25.343485567182306,
B0005,264,1.5849430707374117,3.51803386486462,-1.8311195242792309,32.32889654966259,60.032331556164856
B0005,265,,4.162950996258241,0.5624551525691622,25.74425872850638,
B0005,266,1.5955263892495937,3.5236841955396794,-1.8432799764914718,32.84488475360107,60.43319219123625
B0005,268,,4.161013971943199,0.5627679624873888,25.595338590346493,
B0005,270,1.5747301747801037,3.519146638240668,-1.829798505957538,32.31731555011648,59.64550128599466
B0005,272,,4.1629084383191435,0.5562210579029739,25.09978697110705,
B0005,274,1.5649019950937946,3.516233648608237,-1.8236746835609148,32.06376130177751,59.27324277878685
B0005,276,,4.161556080063684,0.5854608883421437,25.10980717855015,
B0005,278,1.5597659473370362,3.514773138461639,-1.8176720770210877,32.21997626855924,59.07870650331131
B0005,280,,4.163963297107284,0.5499619432864398,25.371319727334306,
B0005,282,1.5594815668184234,3.5132992979150073,-1.8179238657973993,32.7120225448885,59.06793512237235
B0005,284,,4.163591474928629,0.5500855345895314,25.937420351426873,
B0005,286,1.55468935359061,3.514484830704665,-1.817160673909645,32.945022147355694,58.88642214648604
B0005,288,,4.1634038590427345,0.5559954002248091,25.854633339319907,
B0005,290,1.5488741079890418,3.5109677353595243,-1.8110297241968543,32.857549597381336,58.666160132992104
B0005,292,,4.161977850610306,0.5846599146768487,25.787542115810904,
B0005,294,1.538236598942558,3.5109358749578012,-1.8094435644526072,32.629663328789654,58.26324694210185
B0005,296,,4.165623166892737,0.5423706529012249,25.344864067680145,
B0005,298,1.527914258251028,3.509393098217416,-1.8026537331443495,32.379859014262976,57.87227127220519
B0005,300,,4.166393374523762,0.5391223880182359,25.2776605000605,
B0005,302,1.5285252629756445,3.5066782411556563,-1.8031542757366414,32.68215852457039,57.895414083381056
B0005,304,,4.165957512196699,0.5425796127463848,25.790973204291312,
B0005,306,1.522647325284378,3.5109885623008092,-1.7965666438696486,32.99387423636739,57.67277750364295
B0005,308,,4.166355420900779,0.5374246335843941,25.936121509912226,
B0005,310,1.5174859938489869,3.510305462695178,-1.7959771394311956,33.04539707211165,57.477283567159475
B0005,313,1.605818899130659,3.5222215314850214,-1.822916991757235,32.856295641052824,60.823037970010965
B0005,315,,4.165583011785556,0.5455321253346221,25.891013405303514,
B0005,316,1.5638491446744425,3.5163492154331264,-1.8294275689587538,33.33950238056361,59.23336433354768
B0005,318,,4.161450485098774,0.5659145930808275,26.42800153627129,
B0005,320,1.5480915247767786,3.5134397623234963,-1.816317296828028,33.35156485472646,58.63651850375239
B0005,322,,4.163428705620306,0.5517468859825273,26.21556986443908,
B0005,324,1.5323755631868592,3.515137522009075,-1.8033689952639713,33.147486361012966,58.04125055103593
B0005,326,,4.165103475733391,0.5403687480973645,25.960695609651008,
B0005,328,1.5269528268489705,3.50830390643132,-1.802670753119494,33.007275861749356,57.83585547294878
B0005,330,,4.1653575923861625,0.5445908373365941,25.838168915840225,
B0005,332,1.5169573017136326,3.509190808443004,-1.7958941337499832,32.91990812745461,57.45725848099285
B0005,334,,4.166173127483916,0.5398317988996301,25.811823765569297,
B0005,336,1.5118975960142693,3.5068097579555353,-1.795344963527795,32.99903328622305,57.26561378678975
B0005,338,,4.166879439346124,0.5333558181112956,25.866599042915986,
B0005,340,1.5065638960681105,3.50609090727422,-1.7893518988259454,33.03772281691292,57.06359110881436
B0005,342,,4.16582569935258,0.5543234174406872,25.932238529516265,
B0005,344,1.5015453526671363,3.5037157727265953,-1.7883879159763685,33.07740307192613,56.87350550451809
B0005,346,,4.16768143102544,0.5293894058764592,25.8627841242131,
B0005,348,1.4908444050400238,3.5067479961367156,-1.7815447770741009,33.05467981523988,56.468189472809094
B0005,350,,4.168396588809721,0.5259649128373239,25.876664410701412,
B0005,352,1.485868384561201,3.5058813026542324,-1.7753115642966961,33.11570360624461,56.279714494287646
B0005,354,,4.168735204362698,0.5239037468586069,25.90081245653995,
B0005,356,1.480413677976106,3.504168333530808,-1.7742377662318358,33.12942148982364,56.07310849038514
B0005,358,,4.167738533245543,0.5448665166311562,25.961139619102717,
B0005,360,1.4752095869031632,3.5030568931470634,-1.773860289771637,33.130681310493344,55.875994962140865
B0005,362,,4.169622465731045,0.5200245527389034,25.847581583069786,
B0005,364,1.4859035988304024,3.4982324882487936,-1.7809702419814517,33.20069210329718,56.28104829278377
B0005,366,,4.1683659306021825,0.5639413599870164,26.343040591685405,
B0005,367,1.4960918298136696,3.5065859365661325,-1.7879098523188452,33.78697527817091,56.66694433640238
B0005,369,,4.16712940529248,0.5404870941917305,26.57680877670008,
B0005,371,1.4808005946928984,3.501457140697961,-1.780229415660985,33.673365085761986,56.087763598859354
B0005,373,,4.165918636441142,0.5700675452978637,26.497126053434993,
B0005,375,1.4697543268466824,3.501658387162809,-1.7731015168894209,33.535818118317145,55.66936799459723
B0005,377,,4.167385475237739,0.5366016791657899,26.23246228056812,
B0005,379,1.4539012274845928,3.4966186408455298,-1.7705879947441516,33.32269982188509,55.068905722690516
B0005,381,,4.1703511098068216,0.5156965790545791,26.000979471677365,
B0005,383,1.4541462067235693,3.4991645719433246,-1.7600629827474803,33.346230327490304,55.07818471521091
B0005,385,,4.1685257209213695,0.5519868280845809,26.304406677546186,
B0005,387,1.455023751906683,3.496080777360074,-1.765575132998529,33.64948900485925,55.11142318563981
B0005,389,,4.170374029841988,0.5161189019622676,26.488314685413716,
B0005,391,1.449042163761236,3.4959014526387993,-1.7588271887545277,33.79269513542102,54.88486067408359
B0005,393,,4.171060912120711,0.5108698391293734,26.360634597576503,
B0005,395,1.4386709371480566,3.49758697990267,-1.7516428147438297,33.52446663707275,54.492033369316836
B0005,397,,4.172102471144396,0.5067976189540666,26.01371119236736,
B0005,399,1.433445432156979,3.4956989619989507,-1.7513097768253418,33.39042251934235,54.294108753622716
B0005,401,,4.169895005190017,0.5457592973240515,26.297723923750286,
B0005,403,1.4333958900838095,3.492875380810072,-1.7511840784846122,33.67370212742761,54.29223226593215
B0005,405,,4.172224402561897,0.5045087206649608,26.460055536819574,
B0005,407,1.42806487344776,3.49551076423368,-1.7446206812145286,33.91080564765892,54.09031122275054
B0005,409,,4.172390702305611,0.5033829401421354,26.522125341707824,
B0005,411,1.4229203181741186,3.4942333590450834,-1.7436362428649814,33.7850680599871,53.89545271104856
B0005,413,,4.17292540089804,0.5011750295574352,26.304507189511508,
B0005,415,1.417429032731308,3.491197414255986,-1.7425325036061032,33.61126807392732,53.687461222610445
B0005,417,,4.173506980483201,0.4996699404165846,26.033862750089828,
B0005,419,1.412409228794446,3.4889094081576237,-1.7419837011363046,33.45598581472246,53.497327873439474
B0005,421,,4.173120289801623,0.5119592557446062,26.173877726061654,
B0005,423,1.412578792940193,3.487376295811431,-1.7421680980861822,33.723267448788484,53.50375039498327
B0005,425,,4.171960284239058,0.5275401796076259,26.58087845459433,
B0005,427,1.4075983731469897,3.491994243745711,-1.735841378420618,34.050076369857344,53.315108785177465
B0005,429,,4.171902834988741,0.5295981797881324,26.844678208638005,
B0005,431,1.4333920485221476,3.491585878898649,-1.7567879869499758,33.889346908026745,54.292086760451454
B0005,432,,4.1712738901121105,0.5301690858655698,26.650851656256684,
B0005,433,1.4382550176792908,3.495576227046425,-1.7573176114092575,34.067648550088656,54.47627973380109
B0005,435,,4.171468491878122,0.5117506163543526,26.644530238931335,
B0005,437,1.4173547174485526,3.4938988589692483,-1.7427628393326555,33.75168100943646,53.6846464087686
B0005,439,,4.172802234100528,0.5081028567646714,26.22137188976638,
B0005,441,1.406981663677643,3.49159162968384,-1.7352637407600366,33.46482299584788,53.29174989739079
B0005,443,,4.174124314497429,0.49584719215020134,25.981908446070978,
B0005,445,1.4012037783587625,3.4885729299834787,-1.7344350518111926,33.40210697922146,53.07290296619145
B0005,447,,4.174346392804098,0.4976780837881712,25.957258610228184,
B0005,449,1.3967008232726328,3.4869021151089825,-1.7280392046289716,33.410688917712235,52.902346119258596
B0005,451,,4.17489016638359,0.49302618507032236,25.910664889466272,
B0005,453,1.391284788852726,3.4855485210036417,-1.7326888725308258,33.38984948261314,52.697204887363
B0005,455,,4.17500186209585,0.4924938743507686,25.915316403584885,
B0005,457,1.3862287677978349,3.4838912547260388,-1.7260735249920125,33.3700433438796,52.505699755143354
B0005,459,,4.175515479681168,0.4881521312448845,25.80295172183165,
B0005,461,1.3804366761974138,3.483198941484065,-1.7195393742714093,33.27215987470977,52.28631473761186
B0005,463,,4.174292387595526,0.5207295046813237,25.798431586046714,
B0005,465,1.3752364150256224,3.4836274447098883,-1.7185829844462923,33.222444215660225,52.08934627318721
B0005,467,,4.175643593578711,0.49324912975351554,25.716243739071537,
B0005,469,1.3705128024895008,3.480172442538601,-1.717672415155695,33.26207748383125,51.91043166158582
B0005,471,,4.176577322242164,0.483727693040275,25.721597233349875,
B0005,473,1.3705085566270399,3.478452148610975,-1.7177080769362936,33.312029905516525,51.91027084254588
B0005,475,,4.176790229876768,0.4824487275661897,25.681959267638916,
B0005,477,1.3647355108681518,3.4785782556105507,-1.7109669363015376,33.25287943255863,51.69160721765918
B0005,479,,4.176985790150989,0.48404447233967585,25.624925482393323,
B0005,481,1.375392016895762,3.4825195584604582,-1.7184206130755166,33.745054045019884,52.095239950525816
B0005,482,,4.177987238970751,0.48598493306923507,26.214209031070983,
B0005,483,1.3861115151535393,3.4886823636752826,-1.7260471943596487,33.88841975386692,52.50125861795165
B0005,484,,4.173973017733684,0.49112574705055223,26.418135656045987,
B0005,485,1.3698500035838939,3.4858502383832755,-1.712021613408506,33.7353756996425,51.885327060423116
B0005,487,,4.17659968208389,0.48297491868712317,26.041050682309145,
B0005,489,1.3647827949260758,3.478794177297151,-1.711022510206629,33.59131052719714,51.69339817930003
B0005,491,,4.177020484618747,0.4810830469866139,25.78429991090836,
B0005,493,1.3543220466259964,3.4812826020756744,-1.703421414006958,33.32366688599416,51.29718009306695
B0005,495,,4.176949472748766,0.4910575899778839,25.89460433493637,
B0005,497,1.3546417018378962,3.480352041587074,-1.703574708739156,33.691961507697364,51.3092875611639
B0005,499,,4.177167687873663,0.4824992021317717,26.21291162607548,
B0005,501,1.3547039213192407,3.4781127815565127,-1.7034912994217157,33.887639684793655,51.311644226587596
B0005,503,,4.176615170009566,0.4948718422742959,26.189195744166067,
B0005,505,1.349314997503458,3.4765867130506125,-1.7023383270190764,33.67308060941856,51.10752985351458
B0005,507,,4.176632324656065,0.5046731629853417,25.925635492800915,
B0005,509,1.3441891937970554,3.4733769291841643,-1.7014238498912502,33.411988203265814,50.913381588333415
B0005,511,,4.178482558143892,0.47658965552649,25.56161801380306,
B0005,513,1.3389913790695755,3.4726366397371127,-1.6950436046971957,33.29926524979532,50.71650578702
B0005,515,,4.178606107587668,0.4783950731989409,25.662187990962515,
B0005,517,1.3389145230206971,3.473439372740961,-1.695057731610264,33.59980731390034,50.71359473747281
B0005,519,,4.178293208291327,0.48013952405225957,25.980230716549915,
B0005,521,1.3340066759761655,3.4754777099091454,-1.6937809113323188,33.61961195858585,50.5277019401579
B0005,523,,4.1770810163384215,0.5091449035270569,25.8806869522218,
B0005,525,1.3286444309174914,3.4722884821666766,-1.6869434054016965,33.3945201718652,50.32459806898986
B0005,527,,4.1790092292724275,0.4825845214419318,25.489728914515275,
B0005,529,1.3231708992276219,3.471373665098864,-1.6860649112944592,33.16734508187535,50.11727903321116
B0005,531,,4.179651289471171,0.47672479393770617,25.273691508203626,
B0005,533,1.3181691588445197,3.4726160162875095,-1.6795829780331424,33.10962161613893,49.92782987091629
B0005,535,,4.180323596506419,0.464030392449307,25.44947305264886,
B0005,537,1.3184664436640334,3.4738146874457896,-1.679793840292355,33.46501751186519,49.93909002352439
B0005,539,,4.178397414005577,0.5004880344037268,25.781794240772307,
B0005,541,1.318293040102702,3.4701426486639693,-1.6851739865098712,33.4426191014044,49.93252207778612
B0005,543,,4.179704118943526,0.475078474309667,25.68864253357384,
B0005,545,1.323872422244268,3.467523652225441,-1.6863812036302581,33.037928170775885,50.14385037391551
B0005,547,,4.183127253755657,0.4667767313325743,25.5473433758295,
B0005,548,1.3601216766554785,3.4767525840839255,-1.715777469309528,33.4949493613756,51.51685064102611
B0005,550,,4.177677029642593,0.4809565353388997,25.858105200686058,
B0005,552,1.3395306867947354,3.4758956827369127,-1.7007216920098716,33.491363029025784,50.73693295615013
B0005,554,,4.178254104663735,0.48250664989891084,25.762271564177254,
B0005,556,1.3290286565120697,3.475812179626641,-1.6928138295817332,33.329808599922345,50.33915124677394
B0005,558,,4.1777864501467326,0.5029299771656236,25.665322106933754,
B0005,560,1.3236741274998955,3.4746554404904435,-1.6861104874993165,33.27302769298771,50.13633963358686
B0005,562,,4.179042925040038,0.4830613994014529,25.533014977562825,
B0005,564,1.318633896753293,3.472301781313945,-1.685043785043406,33.229879126701434,49.9454325853237
B0005,566,,4.1796653012106955,0.47627891863461846,25.460985558962392,
B0005,568,1.3134751321324272,3.4729305773503527,-1.678524839793589,33.20860833999321,49.75003587117173
B0005,570,,4.179397929492487,0.48753508913297783,25.497401087996412,
B0005,572,1.3132020634442203,3.4696192030612285,-1.6839115230941766,33.236115055926255,49.739692944456756
B0005,574,,4.1801193410650805,0.4722817576490998,25.448154568524693,
B0005,576,1.3077959946944353,3.470018470757559,-1.6773783325850857,33.18660088296571,49.53492917874527
B0005,578,,4.180905341006991,0.4601208745029174,25.331277760037743,
B0005,580,1.3030329186405918,3.470762691935287,-1.676425373206175,33.174058099115534,49.35451982135521
B0005,582,,4.180026342503464,0.48226181054869705,25.474169291837303,
B0005,584,1.3033573559038205,3.468111467035994,-1.67627880896028,33.253984518546055,49.36680841752937
B0005,586,,4.180051194279357,0.4817078695645897,25.517578140682183,
B0005,588,1.3034100438655642,3.4648625780221494,-1.6817992883033976,33.3198093248819,49.36880406093563
B0005,590,,4.180646937833196,0.47029194969752847,25.507755071863212,
B0005,592,1.2978870806495706,3.467864133752208,-1.6750812261110137,33.33765795318198,49.159612724617936
B0005,594,,4.180771276246327,0.47308079044000406,25.501142838576612,
B0005,596,1.2980735056918902,3.464021404592563,-1.675366426273468,33.29076744042025,49.166673880414336
B0005,598,,4.1803289001653905,0.4851420945408185,25.47614046458346,
B0005,600,1.293463613844243,3.4664623858156745,-1.6744879201095209,33.27568841807217,48.99206662735555
B0005,602,,4.18089241375241,0.47651105486530104,25.50648704649774,
B0005,604,1.288003392619118,3.46850906693551,-1.6674467270234996,33.32067807371405,48.78525174737112
B0005,606,,4.181591749623686,0.46321750047156923,25.517452651606238,
B0005,608,1.2874525221379407,3.466806213058136,-1.6674702882406252,33.37314972896719,48.764386619795815
B0005,610,,4.180124598026874,0.4939321363212388,25.664855251476258,
B0005,612,1.3090153642307354,3.471070722008039,-1.6888978346592105,33.71351889594897,49.581114810042806
B0005,613,,4.180701556427969,0.48985729035199777,25.433646971948875,
B0005,614,1.3250793286429356,3.475472204020004,-1.6979281889133206,33.86531768239223,50.189563943329944
B0005,616,,2.8846037057332743,-0.0009532872533643702,23.380012214093995,
B0006,1,,4.178545536777291,0.6797346123174812,25.318868966701046,
