battery_id,cycle,capacity,voltage_mean,current_mean,temp_mean,SoH,capacity_fade_rate,rolling_SoH_mean,rolling_temp_mean
B0005,28,1.8134404914735824,4.059265909682025,0.9281364622466176,26.738987031481408,68.68704804070092,0.0,68.70737095671986,29.065103290493504
B0005,29,1.8134404914735824,3.555692244172496,-1.882536787636365,32.15709029211502,68.68704804070092,0.0,68.70059665138021,30.089792450049856
B0005,30,1.8025980036306504,4.053495431054621,0.9687280220511734,26.692190227813647,68.27637093999108,0.0,68.69295047779178,28.95541623590639
B0005,31,1.8025980036306504,3.562746818017503,-1.8817935155260213,32.04407000314609,68.27637093999108,0.0,68.55409063185822,29.990106598986472
B0005,32,1.80210690024615,4.057009589497505,0.9622055340791628,26.56331347092116,68.25776958972747,0.0,68.48170949034599,28.839130205095465
B0005,33,1.80210690024615,3.5614521756489204,-1.8921861285036712,31.93159367491153,68.25776958972747,0.0,68.40706285680649,29.87765153378149
B0005,34,1.802579500826209,4.056509050138727,0.9646896474341132,26.52595276450022,68.27567011577132,0.0,68.26707026485929,28.751424028258533
B0005,35,1.802579500826209,3.5603420474985823,-1.9027629207037409,31.941655359029298,68.27567011577132,0.0,68.26993688182996,29.80131705450166
B0005,36,1.8030683142834096,4.055991881873581,0.962272056961881,26.591676949772925,68.29418473126354,0.0,68.26671985274939,28.710838443827026
B0005,37,1.8030683142834096,3.5591189041401865,-1.913347060582244,31.965008645476725,68.29418473126354,0.0,68.27587481225412,29.791177478738142
B0005,38,1.802777624719604,4.056478346718693,0.9537153567418096,26.645032205307864,68.28317438483755,0.0,68.28492742351744,28.733865184817404
B0005,39,1.802777624719604,3.557886771846508,-1.9131602105481536,31.966241678512723,68.28317438483755,0.0,68.28434307729081,29.821922967619905
B0005,40,1.8470259949329195,4.079851333950047,0.9411642330468534,25.663244609650956,69.95915434936069,0.0,68.28867955805055,28.566240817744237
B0005,42,1.8470259949329195,3.5520375235511907,-1.8553455745575973,32.37143341978575,69.95915434936069,0.0,68.84550448848726,29.7221921117468
B0005,44,1.847417311283644,4.057903790387567,0.9612867786553304,26.0150180001194,69.9739761012228,0.0,69.12116436709911,28.53219398267534
B0005,46,1.847417311283644,3.5525668436897124,-1.8746995273150973,32.70024990461686,69.9739761012228,0.0,69.40543494514034,29.74323752253714
B0005,48,1.8361774213478947,4.056383883924776,0.963212383695507,26.09181445728815,69.54824674113685,0.0,69.96656522529175,28.568352078292225
B0005,50,1.8361774213478947,3.556794038327039,-1.873827212788385,32.32266411829938,69.54824674113685,0.0,69.82712573057346,29.90023598002191
B0005,52,1.825780747577624,4.058279288673889,0.969750668043904,25.709030057450278,69.15445558334606,0.0,69.76111142117983,28.567755307554812
B0005,54,1.825780747577624,3.5614100044534203,-1.883193546754683,31.98795810666763,69.15445558334606,0.0,69.55889280856857,29.76234332886446
B0005,56,1.8251136435078368,4.065739463308087,0.931056714150449,25.47363156396457,69.12918791699303,0.0,69.35135116224146,28.317019660734
B0005,58,1.8251136435078368,3.556610794781798,-1.873239184822504,31.894456524691385,69.12918791699303,0.0,69.27729674715864,29.47754807421465
B0005,60,1.825581504220376,4.0611501521821065,0.9648375330851496,25.427401199812184,69.14690891274098,0.0,69.14182175016956,28.098495490517212
B0005,62,1.825581504220376,3.5586742170266272,-1.9139593751505897,31.78039681801023,69.14690891274098,0.0,69.1435174710267,29.312768842629197
B0005,64,1.814031127508391,4.060647477294544,0.9656310887431298,25.37095530984966,68.70941935417285,0.0,69.138048414867,27.989368283265605
B0005,66,1.814031127508391,3.564103182686905,-1.9030532722310995,31.688747146342205,68.70941935417285,0.0,68.99517206130228,29.232391399741136
B0005,68,1.8147691941158937,4.067270138639281,0.9343625511181636,25.273682170348483,68.73737484362242,0.0,68.92816413345692,27.908236528872557
B0005,70,1.8147691941158937,3.559588063594272,-1.9134590742247917,31.596747992569156,68.73737484362242,0.0,68.86456770351208,29.142105887423945
B0005,72,1.813969388710352,4.06627015738475,0.9378723891405096,25.18812263165628,68.70708089542177,0.0,68.72339709889764,27.823651050153153
B0005,74,1.813969388710352,3.556833231052199,-1.913620909902553,31.56558649878708,68.70708089542177,0.0,68.71795836440567,29.062577287940645
B0005,76,1.802765665167823,4.063497194671534,0.9583515841331876,25.208644345593083,68.28272139709873,0.0,68.72222786952209,27.766556727790817
B0005,78,1.802765665167823,3.5624410850948944,-1.902581974571906,31.59124667045208,68.28272139709873,0.0,68.57572571204764,29.030069627811535
B0005,80,1.804077040117352,4.070367166586395,0.923985399312232,25.22309620072603,68.33239188509168,0.0,68.49490114626025,27.755339269442914
B0005,82,1.804077040117352,3.5591407106855666,-1.9130621638638965,31.603485399391182,68.33239188509168,0.0,68.44073139253739,29.03841182298989
B0005,84,1.8518025516704488,4.07050172134266,0.9376239238395178,25.60871637467594,70.14007430986801,0.0,68.3075566410952,27.847037798167662
B0005,85,1.8518025516704488,4.210968137972064,0.0073240257131663,23.90418141837992,70.14007430986801,0.0,68.3075566410952,27.58614521272503
B0005,86,1.8518025516704488,3.5573161327793144,-1.920618117118412,31.91556385491565,70.14007430986801,0.0,69.23623309747984,27.651008649617744
B0005,88,1.8307038456739428,4.130785490934083,0.6962458837408647,25.487835720020836,69.34092603938852,0.0,69.23623309747984,27.703956553476708
B0005,90,1.8307038456739428,3.561870782772737,-1.9298830859597569,32.081128118597164,69.34092603938852,0.0,69.74050017462827,27.799485097317906
B0005,92,1.8199041089501269,4.132787640999776,0.6900210401744445,25.536147530542536,68.93186820778969,0.0,69.74050017462827,27.784971328491224
B0005,94,1.8199041089501269,3.5617586337260088,-1.929300528480541,31.849792632896243,68.93186820778969,0.0,69.47095618568208,29.374093571394486
B0005,96,1.809307963702852,4.137730987261442,0.652562076583841,25.11639328351016,68.530521738982,0.0,69.13639712358912,28.01425945711339
B0005,98,1.809307963702852,3.5597307651083123,-1.923330987770314,31.465690433362017,68.530521738982,0.0,68.93443866205341,29.209830399781623
B0005,100,1.80460990458052,4.135482199390235,0.6894028487761957,24.93654575305907,68.35257500505226,0.0,68.73119497338584,27.780913926674003
B0005,102,1.80460990458052,3.5575937553540915,-1.9284469980320087,31.40934895665031,68.35257500505226,0.0,68.60498831727465,28.95555421189556
B0005,104,1.7993770651972192,4.139326441744096,0.6521290223116658,25.09997200587896,68.15437258716207,0.0,68.44154837201714,27.605590086492107
B0005,106,1.7993770651972192,3.5597237883937995,-1.9231439161693824,31.90224747551808,68.15437258716207,0.0,68.34582311039878,28.96276092489369
B0005,108,1.7884432335370462,4.138977878664847,0.6568967324675313,25.238210571113736,67.74023568879548,0.0,68.25347379610716,27.717264952444033
B0005,110,1.7884432335370462,3.559061771422033,-1.917014964043808,31.649024294808623,67.74023568879548,0.0,68.08239442700327,29.059760660793938
B0005,112,1.7829230484252725,4.1375438860840354,0.6848687577377983,25.07672112938372,67.53114957775477,0.0,67.94730413797878,27.793235095340624
B0005,114,1.7829230484252725,3.557015527748059,-1.922048805055383,31.48874626238971,67.53114957775477,0.0,67.80858595123745,29.070989946642776
B0005,116,1.7730337158018288,4.142130778874384,0.6428013189320935,24.785407292651826,67.15657480224341,0.0,67.63569263327513,27.647621910069525
B0005,118,1.7730337158018288,3.5562481933590964,-1.916230282154988,31.329995610092634,67.15657480224341,0.0,67.47598668959789,28.865978917865306
B0005,120,1.773037755078937,4.143752782064051,0.6353957512752219,24.684734315899224,67.15672779652255,0.0,67.34386218999909,27.47312092208342
B0005,122,1.773037755078937,3.5532756526091784,-1.9220800182578983,31.569551201845574,67.15672779652255,0.0,67.28148405884025,28.771686936575794
B0005,124,1.7678721106662054,4.142407348200686,0.644943392264159,25.22288378016189,66.96107049891245,0.0,67.15665129938299,27.51851444013023
B0005,126,1.7678721106662054,3.556266431640255,-1.916241789031196,32.111426258867944,66.96107049891245,0.0,67.09145769922613,28.98371823337345
B0005,128,1.762315070409309,4.140988175836148,0.6592412796626481,25.651300573733486,66.75058843849511,0.0,67.05889914771748,27.847979226101625
B0005,130,1.762315070409309,3.5563095420140822,-1.915880982351776,32.271676011112376,66.75058843849511,0.0,66.95612891131003,29.365367565144254
B0005,132,1.7676172924938447,4.141220239838989,0.6624066950520237,25.56869332326285,66.95141884057082,0.0,66.85582946870377,28.16519598942771
B0005,134,1.7676172924938447,3.558950851054106,-1.911440626575304,31.842291659678654,66.95141884057082,0.0,66.88769259265946,29.489077565331066
B0005,135,1.762668359743147,4.145471994664563,0.6261909523367005,25.077792180591818,66.76396985440577,0.0,66.85100363953296,28.082350749675832
B0005,136,1.762668359743147,3.5534418211598053,-1.9158166997544157,31.759815453754253,66.76396985440577,0.0,66.8219923778239,29.30405372567999
B0005,138,1.7517304870664143,4.14506668505229,0.6255590922646385,24.88199584693937,66.34967989587544,0.0,66.8576943474883,27.82611769284539
B0005,140,1.7517304870664143,3.5510121537420285,-1.9151304155635371,31.41911167391793,66.34967989587544,0.0,66.68835619695068,28.996201362976404
B0005,142,1.7418496047960008,4.1439383443857984,0.6488218351577303,24.755786611089874,65.97542519141535,0.0,66.5568248751406,27.57890035325865
B0005,144,1.7418496047960008,3.551317608213948,-1.914848578439364,31.331626572312267,65.97542519141535,0.0,66.36302498056553,28.82966723160274
B0005,146,1.7360913511847138,4.147603583681183,0.6152408363821585,24.655846530387144,65.75732184350366,0.0,66.1625525436454,27.408873446929316
B0005,148,1.7360913511847138,3.549003180550162,-1.9144128654409127,31.35934131425137,65.75732184350366,0.0,66.02747564359815,28.704342540391718
B0005,149,1.7936240148573608,4.144169219623314,0.6655584759744552,25.34567237446073,67.93646632173323,0.0,65.86637351745951,27.489654680500273
B0005,150,1.7936240148573608,3.559764834095517,-1.9388813849818085,34.31088483888259,67.93646632173323,0.0,66.55640445221742,29.400674326058823
B0005,152,1.7831890223273277,4.131849671664145,0.6848433296419463,27.39475675387948,67.54122377774861,0.0,66.84689408261845,28.613300362372264
B0005,154,1.7831890223273277,3.5623454342368555,-1.927509725704535,33.43585640373788,67.54122377774861,0.0,67.07833731432851,30.36930233704241
B0005,156,1.7673642076278957,4.137762150724724,0.6556671395283481,26.62662742896046,66.94183283406684,0.0,67.73884504974093,29.42275955998423
B0005,158,1.7673642076278957,3.558336657621618,-1.9267185977839405,32.66698125020078,66.94183283406684,0.0,67.4731743111829,30.88702133513224
B0005,160,1.7570177850353066,4.136417646225786,0.6916168312082189,26.046549681443857,66.54994502246898,0.0,67.24152830590774,29.234154303644495
B0005,162,1.7570177850353066,3.554013138622869,-1.9261308349663744,32.28423408691397,66.54994502246898,0.0,67.01100054476147,30.21204977025139
B0005,164,1.7468706179837907,4.143293464486577,0.6328237481397364,25.581948046823246,66.16560434295864,0.0,66.7458889282679,28.64126809886846
B0005,166,1.7468706179837907,3.552376095886298,-1.9202346781375208,32.00739178780946,66.16560434295864,0.0,66.55246073316482,29.717420970638262
B0005,168,1.7417172507457144,4.141204436224519,0.668387782555242,25.49138644694599,65.97041206357733,0.0,66.35777468271382,28.2823020099873
B0005,170,1.7417172507457144,3.549618661283733,-1.9201011498853635,32.06387071886056,65.97041206357733,0.0,66.22865380966833,29.485766217470644
B0005,172,1.7364225056478186,4.143218012656775,0.6491951599580638,25.701157771778043,65.76986486469632,0.0,66.068008203268,28.169150954443456
B0005,174,1.7364225056478186,3.54938103086703,-1.9144278105456467,32.43754560319043,65.76986486469632,0.0,65.96862709041076,29.540270465716894
B0005,176,1.7263217239235826,4.144865101412786,0.6352097009956666,25.61393436934637,65.38728110592214,0.0,65.87013846413683,28.261578982024282
B0005,178,1.7263217239235826,3.547211868041896,-1.908340706503589,32.16809876635083,65.38728110592214,0.0,65.7091860113986,29.596921445905245
B0005,180,1.7158065389330133,4.147948571482696,0.6090395837543103,25.46355915016756,64.9890011402988,0.0,65.57857298530922,28.276859132166646
B0005,182,1.7158065389330133,3.5467052098640246,-1.902207182631691,32.05752645824972,64.9890011402988,0.0,65.38204903697242,29.548132869460982
B0005,184,1.710533351135192,4.149201403617409,0.6063799232898632,25.33969655722996,64.78927045969495,0.0,65.18814112311047,28.128563060268892
B0005,186,1.710533351135192,3.544629653883431,-1.9020484449938715,31.975920928072718,64.78927045969495,0.0,65.0551842353053,29.400960372014158
B0005,188,1.706014499648521,4.149406779823055,0.6108325931216375,25.31525129117544,64.61811151038664,0.0,64.88913579999688,28.030390876979077
B0005,190,1.706014499648521,3.5436291614253204,-1.8964907679062355,32.21689335291319,64.61811151038664,0.0,64.7987943701268,29.381057717528204
B0005,192,1.7003110272642588,4.149090663397314,0.6146512973678119,25.828563716440225,64.40208309175445,0.0,64.7036909850408,28.13526516916631
B0005,194,1.7003110272642588,3.5444946147995258,-1.895971437908019,32.55632993697177,64.40208309175445,0.0,64.60315502061201,29.57859184511467
B0005,196,1.6945798601797897,4.150424193061779,0.6043008559339099,25.734607118644377,64.18500569069766,0.0,64.51009730107054,28.330329083229003
B0005,198,1.6945798601797897,3.5409201846556857,-1.889964879983928,32.40048085325998,64.18500569069766,0.0,64.40173343094625,29.747374995645906
B0005,200,1.6849029086609286,4.146085129079872,0.661310694665889,25.76108296721704,63.81847519962904,0.0,64.29354439122605,28.45621291850668
B0005,202,1.6849029086609286,3.541195668799061,-1.889370382442051,32.29371860868794,63.81847519962904,0.0,64.13518799402705,29.749243896956223
B0005,204,1.6744741591159715,4.1499193977728535,0.6265507198651841,25.571090931927195,63.42346911899565,0.0,64.00174044516336,28.352196095947306
B0005,206,1.6744741591159715,3.540671044783382,-1.8776883243431417,32.1360714480678,63.42346911899565,0.0,63.80898333644078,29.63248896183199
B0005,208,1.6745692479879102,4.153218272900694,0.5961783460440804,25.430453941726714,63.42707076677272,0.0,63.62097215931234,28.238483579525337
B0005,210,1.6745692479879102,3.537604879026877,-1.8831065986697757,32.38268549723498,63.42707076677272,0.0,63.556338361799135,29.562804085528928
B0005,212,1.663716375981405,4.153201426027839,0.5911635487881761,25.88337057270213,63.01600034874944,0.0,63.425269942884185,28.280734478331766
B0005,214,1.663716375981405,3.538422485261741,-1.876359921441716,32.30899951427637,63.01600034874944,0.0,63.28884674483927,29.628316194801602
B0005,215,1.659013868748246,4.152014646554812,0.6076684839192972,25.87474661521862,62.83788513528948,0.0,63.22153555776107,28.376051228231763
B0005,216,1.659013868748246,3.53928626988912,-1.870955026010444,32.56636929496716,62.83788513528948,0.0,63.09365208360388,29.80323429887985
B0005,218,1.6538540573335014,4.151753271023818,0.6238567212454819,25.80758127668049,62.64244877209373,0.0,62.92694274201946,28.488213454768953
B0005,220,1.6538540573335014,3.533690170241391,-1.8705599868289544,32.46542951751835,62.64244877209373,0.0,62.83211141871089,29.804625243732197
B0005,222,1.642653782130131,4.154719880616208,0.5916282471450443,25.5954074570814,62.21821988530084,0.0,62.740166953691606,28.461906832293202
B0005,224,1.642653782130131,3.534367734544495,-1.8640049795794804,32.347056454418095,62.21821988530084,0.0,62.566184597561346,29.7563688001331
B0005,226,1.6378578430223698,4.154952006139018,0.5968690147321589,25.55053773186138,62.03656578556945,0.0,62.43033432869728,28.353202487511947
B0005,228,1.6378578430223698,3.5312941932103548,-1.8636932149873204,32.371538940646154,62.03656578556945,0.0,62.299078147654676,29.665994020305078
B0005,230,1.6327350407099108,4.155379997866793,0.5972973992880868,25.61262307219253,61.84253120313166,0.0,62.127392835435145,28.295432731239913
B0005,232,1.6327350407099108,3.5309134771684274,-1.857820396301907,32.45549347979197,61.84253120313166,0.0,62.03243895800065,29.66744993578203
B0005,234,1.6277528915533617,4.153316766159906,0.6292572025313986,25.748665763785176,61.65382409083829,0.0,61.93954849435055,28.347771797655447
B0005,236,1.6277528915533617,3.5287226893409893,-1.8572160981955343,32.50017194695606,61.65382409083829,0.0,61.84430702651313,29.73769864067438
B0005,238,1.622125485521159,4.157897041005441,0.5745464300808845,25.6042633567313,61.44067681068446,0.0,61.74817764698497,28.384243523891406
B0005,240,1.622125485521159,3.52625493581969,-1.8568340008006827,32.50100298369444,61.44067681068446,0.0,61.64567736821814,29.761919506191788
B0005,242,1.6113256603765849,4.158301579574542,0.5742692502982739,25.59429072351652,61.031615630003664,0.0,61.547250450761375,28.3896789549367
B0005,244,1.6113256603765849,3.528684324337005,-1.8448886500218813,32.4728927422438,61.031615630003664,0.0,61.37537217717547,29.734524350628426
B0005,246,1.6065631397488385,4.159047289093139,0.5719762498110235,25.57189860156396,60.85122731029264,0.0,61.236146220344054,28.348869681550003
B0005,248,1.6065631397488385,3.525556939424901,-1.8444180038305809,32.50480154634882,60.85122731029264,0.0,61.10783991699358,29.728977319473508
B0005,250,1.6015142233917594,4.159718967989124,0.5667429941903227,25.57891323396029,60.65999128021461,0.0,60.94142147014815,28.344559369526678
B0005,252,1.6015142233917594,3.5226805646793737,-1.843879038983512,32.51218336210202,60.65999128021461,0.0,60.84761140683697,29.728137897243776
B0005,254,1.590369231400328,4.160264481810484,0.5656098440223737,25.533341503049385,60.237856336207365,0.0,60.75560929525362,28.34022764940489
B0005,256,1.590369231400328,3.524673458789008,-1.83711254029409,32.45692821941515,60.237856336207365,0.0,60.58302497557154,29.717233572975136
B0005,258,1.5857889968242211,4.159689082589737,0.5820893376953541,25.528501101408494,60.06437240119769,0.0,60.44892380821099,28.321973483987062
B0005,260,1.5857889968242211,3.5213155754526824,-1.831595707598376,32.447059186431154,60.06437240119769,0.0,60.32074000587321,29.69560267448124
B0005,262,1.5849430707374117,4.161677857625895,0.5593668610796283,25.343485567182302,60.032331556164856,0.0,60.15111436870252,28.261863115497295
B0005,264,1.5849430707374117,3.51803386486462,-1.8311195242792309,32.32889654966259,60.032331556164856,0.0,60.11152009785664,29.62097412481994
B0005,265,1.5955263892495937,4.162950996258241,0.5624551525691622,25.74425872850638,60.43319219123625,0.0,60.048351978681275,28.278440226638185
B0005,266,1.5955263892495937,3.52368419553968,-1.843279976491472,32.84488475360107,60.43319219123625,0.0,60.176632049532934,29.741716957076697
B0005,268,1.5747301747801037,4.161013971943199,0.5627679624873888,25.595338590346493,59.64550128599466,0.0,60.232761873700554,28.37137283785977
B0005,270,1.5747301747801037,3.519146638240668,-1.829798505957538,32.31731555011648,59.64550128599466,0.0,60.03700834446526,29.766138834446604
B0005,272,1.5649019950937946,4.162908438319144,0.5562210579029739,25.09978697110705,59.27324277878685,0.0,60.039346738615464,28.320316918735493
B0005,274,1.5649019950937946,3.516233648608237,-1.8236746835609148,32.06376130177751,59.27324277878685,0.0,59.78397875200593,29.58421743338972
B0005,276,1.5597659473370362,4.161556080063684,0.5854608883421437,25.10980717855015,59.07870650331131,0.0,59.45937203239076,28.037201918379537
B0005,278,1.5597659473370362,3.514773138461639,-1.817672077021088,32.21997626855924,59.07870650331131,0.0,59.33248352269761,29.36212945402209
B0005,280,1.5594815668184234,4.163963297107284,0.5499619432864398,25.371319727334303,59.06793512237235,0.0,59.17597464104908,27.972930289465648
B0005,282,1.5594815668184234,3.5132992979150077,-1.8179238657973995,32.7120225448885,59.06793512237235,0.0,59.139961468156834,29.495377404221937
B0005,284,1.55468935359061,4.163591474928629,0.5500855345895314,25.937420351426876,58.88642214648604,0.0,59.07332081284183,28.270109214151812
B0005,286,1.55468935359061,3.514484830704665,-1.817160673909645,32.945022147355694,58.88642214648604,0.0,59.0110212573899,29.837152207912926
B0005,288,1.5488741079890418,4.163403859042735,0.5559954002248091,25.854633339319907,58.6661601329921,0.0,58.977178634429194,28.564083622065056
B0005,290,1.5488741079890418,3.5109677353595243,-1.8110297241968545,32.857549597381336,58.6661601329921,0.0,58.87350580061682,30.06132959607446
B0005,292,1.538236598942558,4.161977850610306,0.5846599146768487,25.787542115810904,58.26324694210185,0.0,58.77629113973906,28.676433510258942
B0005,294,1.538236598942558,3.510935874957801,-1.8094435644526072,32.629663328789654,58.26324694210185,0.0,58.60527640719332,30.0148821057315
B0005,296,1.527914258251028,4.165623166892737,0.5423706529012249,25.344864067680145,57.87227127220519,0.0,58.46470353754697,28.494850489796384
B0005,298,1.527914258251028,3.509393098217416,-1.8026537331443493,32.379859014262976,57.87227127220519,0.0,58.26722611576637,29.799895624785005
B0005,300,1.5285252629756445,4.166393374523762,0.5391223880182359,25.2776605000605,57.895414083381056,0.0,58.06775910715351,28.283917805320833
B0005,302,1.5285252629756445,3.5066782411556563,-1.8031542757366412,32.68215852457039,57.895414083381056,0.0,58.01031076589603,29.662841087072728
B0005,304,1.522647325284378,4.165957512196699,0.5425796127463848,25.790973204291312,57.67277750364295,0.0,57.88384267779311,28.295103062173062
B0005,306,1.522647325284378,3.510988562300809,-1.7965666438696486,32.99387423636739,57.67277750364295,0.0,57.81348761974306,29.824905095910516
B0005,308,1.5174859938489869,4.166355420900779,0.5374246335843941,25.936121509912223,57.47728356715948,0.0,57.784095793511995,28.53615759504036
B0005,310,1.5174859938489869,3.510305462695178,-1.7959771394311956,33.04539707211165,57.47728356715948,0.0,57.6818250513945,30.089704909450592
B0005,313,1.605818899130659,3.5222215314850214,-1.822916991757235,32.856295641052824,60.823037970010965,-0.08833290528167215,58.65769968027113,30.124532332747084
B0005,315,1.5638491446744425,4.165583011785556,0.5455321253346221,25.891013405303514,59.23336433354768,0.0,58.65769968027113,30.144540372949525
B0005,316,1.5638491446744425,3.5163492154331264,-1.8294275689587536,33.33950238056361,59.23336433354768,0.0,59.17789529023938,30.213666001788766
B0005,318,1.5480915247767786,4.161450485098774,0.5659145930808275,26.42800153627129,58.63651850375239,0.0,59.17789529023938,30.31204200706058
B0005,320,1.5480915247767786,3.5134397623234963,-1.816317296828028,33.35156485472646,58.63651850375239,0.0,59.564306935770354,30.37327556358354
B0005,322,1.5323755631868592,4.163428705620306,0.5517468859825273,26.21556986443908,58.04125055103593,0.0,58.93494141865004,29.045130408260793
B0005,324,1.5323755631868592,3.515137522009075,-1.8033689952639715,33.147486361012966,58.04125055103593,0.0,58.63704446277867,30.496424999402684
B0005,326,1.5269528268489705,4.165103475733391,0.5403687480973645,25.960695609651008,57.83585547294878,0.0,58.33888452739416,29.02066364522016
B0005,328,1.5269528268489705,3.50830390643132,-1.802670753119494,33.00727586174936,57.83585547294878,0.0,58.17120817591236,30.336518510315774
B0005,330,1.5169573017136326,4.1653575923861625,0.5445908373365941,25.838168915840225,57.45725848099285,0.0,57.93855301199235,28.83383932253853
B0005,332,1.5169573017136326,3.509190808443004,-1.7958941337499832,32.91990812745461,57.45725848099285,0.0,57.77812150165918,30.174706975141635
B0005,334,1.511897596014269,4.166173127483916,0.5398317988996301,25.811823765569297,57.26561378678975,0.0,57.64655697697081,28.707574456052903
B0005,336,1.511897596014269,3.5068097579555357,-1.795344963527795,32.99903328622305,57.26561378678975,0.0,57.51957591357712,30.11524199136731
B0005,338,1.5065638960681105,4.166879439346124,0.5333558181112956,25.866599042915983,57.06359110881436,0.0,57.361436133891296,28.687106627600635
B0005,340,1.5065638960681105,3.50609090727422,-1.7893518988259454,33.03772281691292,57.06359110881436,0.0,57.262154458865645,30.127017407815174
B0005,342,1.5015453526671363,4.16582569935258,0.5543234174406872,25.932238529516265,56.87350550451809,0.0,57.16460244780205,28.729483488227505
B0005,344,1.5015453526671363,3.5037157727265957,-1.7883879159763685,33.07740307192613,56.87350550451809,0.0,57.06757013337407,30.182599349498865
B0005,346,1.4908444050400238,4.16768143102544,0.5293894058764592,25.8627841242131,56.46818947280909,0.0,56.968548306666236,28.75534951709688
B0005,348,1.4908444050400238,3.506747996136716,-1.7815447770741009,33.05467981523988,56.46818947280909,0.0,56.801762028713846,30.19296567156166
B0005,350,1.485868384561201,4.168396588809721,0.5259649128373239,25.87666441070141,56.279714494287646,0.0,56.67084748866358,28.76075399031936
B0005,352,1.485868384561201,3.5058813026542324,-1.775311564296696,33.11570360624461,56.279714494287646,0.0,56.540469823871604,30.197447005665026
B0005,354,1.480413677976106,4.168735204362698,0.5239037468586069,25.90081245653995,56.07310849038514,0.0,56.37395198354836,28.762128882587792
B0005,356,1.480413677976106,3.504168333530808,-1.7742377662318358,33.12942148982364,56.07310849038514,0.0,56.27367081916062,30.215456355709897
