battery_id,cycle,capacity,voltage_mean,current_mean,temp_mean,SoH,capacity_fade_rate,rolling_SoH_mean,rolling_temp_mean,dV_dt,dT_dt,internal_resistance_proxy
B0005,11,1.8356616600675493,4.059785107501149,0.93266069438483,26.51849450408942,90.18954242183504,-0.0010161518555076299,90.16172817918167,28.947185665555573,0.5174418548339323,-5.863854511341348,4.352906830901593
B0005,12,1.8356616600675493,3.541334734634757,-1.8168108743168805,32.43418218230641,90.18954242183504,0.0,90.16565020653675,30.093381290453486,-0.5184503728663921,5.915687678216987,-1.949203841025168
B0005,13,1.8351461429226603,4.058914241429766,0.9322724824266048,26.620706323978894,90.16421408578077,0.0005155171448889551,90.16450656668096,28.9145472628395,0.5175795067950086,-5.813475858327514,4.353785312706913
B0005,14,1.8351461429226603,3.541025049507521,-1.816791144707133,32.480416444757985,90.16421408578077,0.0,90.16942599344172,30.0872296941127,-0.5178891919222446,5.859710120779091,-1.9490545513850657
B0005,15,1.8257567905665533,4.053425643583468,0.9653291698755072,26.73791888890172,89.70289737853771,0.00938935235610705,90.08208207875387,28.958343668806883,0.5124005940759471,-5.742497555856264,4.199008763100171
B0005,16,1.8257567905665533,3.554133296801584,-1.844341212075406,32.41046186109587,89.70289737853771,0.0,89.9847530700944,30.136737140208176,-0.49929234678188417,5.672542972194147,-1.927047594844003
B0005,17,1.8247738529891333,4.055637707823975,0.9616213808811536,26.74145703066146,89.65460378922046,0.0009829375774199622,89.8777653435715,28.998192109879188,0.5015044110223914,-5.669004830434407,4.2174995153578125
B0005,18,1.8247738529891333,3.5529355991467955,-1.853972745505648,32.3461408313,89.65460378922046,0.0,89.77584328425942,30.143279011343406,-0.5027021086771799,5.604683800638536,-1.9163904149938171
B0005,19,1.824613268496936,4.055138987448824,0.9608152867945828,26.7021703105932,89.64671396824399,0.00016058449219724658,89.67234326075207,28.98762978451045,0.5022033883020289,-5.643970520706798,4.220518806457949
B0005,20,1.824613268496936,3.5512057319377,-1.853589933851096,32.27679750791685,89.64671396824399,0.0,89.66110657869334,30.095405508313473,-0.5039332555111242,5.574627197323647,-1.9158529441080674
B0005,21,1.8246195526864504,4.054491573689291,0.961954518108792,26.608132946993933,89.64702272240555,-6.284189514316196e-06,89.64993164746689,28.934939725493088,0.5032858417515911,-5.668664560922913,4.214847477051665
B0005,22,1.8246195526864504,3.549292319740949,-1.863380178294828,32.15709350345252,89.64702272240555,0.0,89.64841543410391,30.018067020051298,-0.5051992539483421,5.548960556458589,-1.9047601563460297
B0005,23,1.814201935767392,4.0526146919932,0.9688176644385617,26.63314786563377,89.13518542499136,0.010417616919058403,89.54453176125809,28.875468426918054,0.5033223722522506,-5.523945637818752,4.1830520238725475
B0005,24,1.814201935767392,4.076087195502948,0.948479102987148,27.033644494333256,89.13518542499136,0.0,89.44222605260757,28.941763263666065,0.0234725035097485,0.40049662869948577,4.297498155379159
B0005,25,1.814201935767392,3.559759220648976,-1.872968810287894,32.36407129853099,89.13518542499136,0.0,89.33992034395705,28.959218021788892,-0.5163279748539722,5.330426804197732,-1.9005971701695372
B0005,26,1.8137521577549047,4.054612747973269,0.9671176035785914,26.87061818774568,89.11308697731984,0.00044977801248724525,89.2331331949399,29.011715069939243,0.49485352732429266,-5.493453110785307,4.192471249587565
B0005,27,1.8137521577549047,3.558081969139198,-1.8826095043160835,32.3181954403762,89.11308697731984,0.0,89.12634604592276,29.043935457323975,-0.49653077883407093,5.44757725263052,-1.8899734442973515
B0005,28,1.8134404914735824,4.059265909682025,0.9281364622466176,26.738987031481408,89.09777422121,0.000311666281322287,89.11886380516648,29.065103290493504,0.5011839405428269,-5.579208408894793,4.3735658222674445
B0005,29,1.8134404914735824,3.555692244172496,-1.882536787636365,32.15709029211502,89.09777422121,0.0,89.11138156441021,30.089792450049856,-0.5035736655095286,5.418103260633615,-1.8887770308259821
B0005,30,1.8025980036306504,4.053495431054621,0.9687280220511734,26.692190227813647,88.56506220867477,0.01084248784293207,88.99735692114689,28.95541623590639,0.4978031868821251,-5.464900064301375,4.184348278138788
B0005,31,1.8025980036306504,3.562746818017503,-1.8817935155260213,32.04407000314609,88.56506220867477,0.0,88.88775196741787,29.990106598986472,-0.49074861303711836,5.351879775332442,-1.8932719177861561
B0005,32,1.80210690024615,4.057009589497505,0.9622055340791628,26.56331347092116,88.54093336701871,0.0004911033845003132,88.77332124535765,28.839130205095465,0.4942627714800021,-5.48075653222493,4.216364847017941
B0005,33,1.80210690024615,3.5614521756489204,-1.8921861285036712,31.93159367491153,88.54093336701871,0.0,88.6619530745194,29.87765153378149,-0.49555741384858454,5.36828020399037,-1.8821891366814396
B0005,34,1.802579500826209,4.056509050138727,0.9646896474341132,26.52595276450022,88.5641531307644,-0.00047260058005904604,88.55522885643026,28.751424028258533,0.49505687448980673,-5.405640910411307,4.204988683073621
B0005,35,1.802579500826209,3.5603420474985823,-1.9027629207037409,31.941655359029298,88.5641531307644,0.0,88.5550470408482,29.80131705450166,-0.4961670026401448,5.415702594529076,-1.8711432773673045
B0005,36,1.8030683142834096,4.055991881873581,0.962272056961881,26.591676949772925,88.58816946394474,-0.000488813457200532,88.55966849190219,28.710838443827026,0.49564983437499865,-5.349978409256373,4.215015756229377
B0005,37,1.8030683142834096,3.5591189041401865,-1.913347060582244,31.965008645476725,88.58816946394474,0.0,88.5691157112874,29.791177478738142,-0.49687297773339445,5.373331695703801,-1.8601533289298406
B0005,38,1.802777624719604,4.056478346718693,0.9537153567418096,26.645032205307864,88.57388733379148,0.00029068956380573496,88.57570650464194,28.733865184817404,0.4973594425785066,-5.319976440168862,4.25334280091378
B0005,39,1.802777624719604,3.557886771846508,-1.9131602105481536,31.966241678512723,88.57388733379148,0.0,88.57765334524737,29.821922967619905,-0.4985915748721852,5.32120947320486,-1.8596909721570636
B0005,40,1.8470259949329195,4.079851333950047,0.9411642330468534,25.66324460965096,90.74789376932603,-0.044248370213315624,89.01440147295969,28.566240817744237,0.5219645621035389,-6.302997068861764,4.334898406351724
B0005,42,1.8470259949329195,3.5520375235511907,-1.8553455745575973,32.37143341978575,90.74789376932603,0.0,89.44634633403595,29.7221921117468,-0.5278138103988561,6.708188810134793,-1.9144883693153312
B0005,44,1.847417311283644,4.057903790387567,0.9612867786553304,26.0150180001194,90.76711988456381,-0.0003913163507245354,89.88213641815976,28.53219398267534,0.5058662668363767,-6.356415419666352,4.221324874626752
B0005,46,1.847417311283644,3.5525668436897124,-1.8746995273150973,32.70024990461686,90.76711988456381,0.0,90.32078292831423,29.74323752253714,-0.505336946697855,6.68523190449746,-1.8950059953221512
B0005,48,1.8361774213478947,4.056383883924776,0.963212383695507,26.09181445728815,90.2148827527278,0.011239889935749314,90.6489820121015,28.56835207829223,0.5038170402350639,-6.608435447328709,4.2113078616803685
B0005,50,1.8361774213478947,3.556794038327039,-1.873827212788385,32.32266411829938,90.2148827527278,0.0,90.54237980878186,29.90023598002191,-0.49958984559773745,6.230849661011227,-1.898144083965075
B0005,52,1.825780747577624,4.058279288673889,0.969750668043904,25.70903005745028,89.70407443197477,0.010396673770270759,90.33361594131159,28.567755307554812,0.5014852503468501,-6.6136340608490976,4.184868773392953
B0005,54,1.825780747577624,3.5614100044534203,-1.883193546754683,31.98795810666763,89.70407443197477,0.0,90.1210068507938,29.76234332886446,-0.4968692842204687,6.278928049217349,-1.8911545287476246
B0005,56,1.8251136435078368,4.065739463308087,0.931056714150449,25.47363156396457,89.6712983425076,0.0006671040697872055,89.90184254238255,28.317019660734,0.5043294588546665,-6.51432654270306,4.366801078297263
B0005,58,1.8251136435078368,3.556610794781798,-1.873239184822504,31.894456524691385,89.6712983425076,0.0,89.7931256603385,29.47754807421465,-0.5091286685262886,6.420824960726815,-1.8986421080652331
B0005,60,1.825581504220376,4.0611501521821065,0.9648375330851496,25.427401199812184,89.69428522756327,-0.00046786071253923645,89.68900615530559,28.098495490517212,0.5045393574003083,-6.467055324879201,4.209154404676024
B0005,62,1.825581504220376,3.5586742170266272,-1.9139593751505897,31.78039681801023,89.69428522756327,0.0,89.68704831442331,29.312768842629204,-0.5024759351554793,6.352995618198047,-1.8593258891645137
B0005,64,1.814031127508391,4.060647477294544,0.9656310887431298,25.37095530984966,89.12679329094166,0.01155037671198511,89.57159208621667,27.989368283265605,0.5019732602679166,-6.4094415081605725,4.205174755278336
B0005,66,1.814031127508391,3.564103182686905,-1.9030532722310995,31.688747146342205,89.12679329094166,0.0,89.46269107590349,29.232391399741136,-0.4965442946076388,6.317791836492546,-1.8728341632330794
B0005,68,1.8147691941158937,4.067270138639281,0.9343625511181636,25.273682170348483,89.16305590461147,-0.000738066607502752,89.36104258832427,27.90823652887255,0.5031669559523761,-6.415064975993722,4.352989247880202
B0005,70,1.8147691941158937,3.559588063594272,-1.913459074224792,31.59674799256916,89.16305590461147,0.0,89.2547967237339,29.142105887423945,-0.5076820750450093,6.323065822220677,-1.8602896249748029
B0005,72,1.813969388710352,4.06627015738475,0.9378723891405096,25.18812263165628,89.12375994658092,0.0007998054055415871,89.14069166753742,27.82365105015316,0.5066820937904781,-6.408625360912879,4.335632655857568
B0005,74,1.813969388710352,3.556833231052199,-1.913620909902553,31.56558649878708,89.12375994658092,0.0,89.14008499866529,29.062577287940645,-0.5094369263325511,6.3774638671308,-1.858692707968645
B0005,76,1.802765665167823,4.063497194671534,0.9583515841331876,25.208644345593083,88.57329973830689,0.011203723542529076,89.02938628813834,27.766556727790817,0.5066639636193351,-6.356942153193998,4.240090236139065
B0005,78,1.802765665167823,3.5624410850948944,-1.902581974571906,31.59124667045208,88.57329973830689,0.0,88.91143505487742,29.030069627811535,-0.5010561095766395,6.382602324858997,-1.8724244908798047
B0005,80,1.804077040117352,4.070367166586395,0.923985399312232,25.22309620072603,88.63773007926477,-0.0013113749495290428,88.80636988980807,27.755339269442906,0.507926081491501,-6.36815046972605,4.405228880906745
B0005,82,1.804077040117352,3.5591407106855666,-1.9130621638638965,31.603485399391182,88.63773007926477,0.0,88.70916391634485,29.038411822989893,-0.5112264559008288,6.380389198665153,-1.8604417451323234
B0005,84,1.8518025516704488,4.07050172134266,0.9376239238395178,25.60871637467594,90.98257507028748,-0.04772551155309679,89.08092694108616,27.847037798167662,0.5113610106570938,-5.994769024715243,4.3412946468709785
B0005,85,1.8518025516704488,4.210968137972064,0.0073240257131663,23.90418141837992,90.98257507028748,0.0,89.56278200748227,27.58614521272503,0.14046641662940385,-1.704534956296019,574.9526698687124
B0005,86,1.8518025516704488,3.5573161327793144,-1.920618117118412,31.91556385491565,90.98257507028748,0.0,90.04463707387839,27.651008649617744,-0.6536520051927499,8.01138243653573,-1.8521725381391865
B0005,88,1.8307038456739428,4.130785490934083,0.6962458837408647,25.48783572002084,89.94595558810704,0.021098705996505984,90.30628217564686,27.703956553476708,0.5734693581547687,-6.42772813489481,5.932940628301822
B0005,90,1.8307038456739428,3.561870782772737,-1.9298830859597569,32.081128118597164,89.94595558810704,0.0,90.56792727741531,27.799485097317906,-0.5689147081613459,6.593292398576324,-1.8456407067795875
B0005,92,1.8199041089501269,4.132787640999776,0.6900210401744445,25.536147530542536,89.41534401921835,0.010799736723815956,90.25448106720148,27.784971328491224,0.5709168582270392,-6.544980588054628,5.989364672061252
B0005,94,1.8199041089501269,3.5617586337260088,-1.929300528480541,31.849792632896243,89.41534401921835,0.0,89.94103485698766,29.374093571394486,-0.5710290072737676,6.313645102353707,-1.8461398735691752
B0005,96,1.809307963702852,4.137730987261442,0.652562076583841,25.11639328351016,88.8947352860971,0.010596145247274924,89.52346690014959,28.01425945711339,0.5759723535354331,-6.733399349386083,6.340746935406424
B0005,98,1.809307963702852,3.5597307651083123,-1.923330987770314,31.465690433362017,88.8947352860971,0.0,89.3132228397476,29.209830399781623,-0.5780002221531295,6.349297149851857,-1.8508154798852638
B0005,100,1.80460990458052,4.135482199390235,0.6894028487761957,24.93654575305907,88.66391072200054,0.00469805912233201,89.0568138665263,27.780913926674003,0.5757514342819223,-6.529144680302945,5.998643908610765
B0005,102,1.80460990458052,3.5575937553540915,-1.9284469980320087,31.40934895665031,88.66391072200054,0.0,88.90652720708272,28.95555421189556,-0.5778884440361431,6.472803203591237,-1.844797268986203
B0005,104,1.7993770651972192,4.139326441744096,0.6521290223116658,25.09997200587896,88.40681138838507,0.005232839383300769,88.70482068091607,27.6055900864921,0.5817326863900045,-6.309376950771348,6.347404118085435
B0005,106,1.7993770651972192,3.5597237883937995,-1.9231439161693824,31.90224747551808,88.40681138838507,0.0,88.60723590137367,28.96276092489369,-0.5796026533502965,6.80227546963912,-1.8509918880560128
B0005,108,1.7884432335370462,4.138977878664847,0.6568967324675313,25.238210571113736,87.8696114806896,0.010933831660173032,88.40221114029217,27.717264952444033,0.5792540902710477,-6.664036904404345,6.300804485839676
B0005,110,1.7884432335370462,3.559061771422033,-1.917014964043808,31.649024294808623,87.8696114806896,0.0,88.24335129202997,29.059760660793945,-0.5799161072428141,6.410813723694886,-1.8565644182111356
B0005,112,1.7829230484252725,4.1375438860840354,0.6848687577377983,25.07672112938372,87.59839430589913,0.005520185111773657,88.0302480088097,27.793235095340624,0.5784821146620023,-6.572303165424902,6.041367545733619
B0005,114,1.7829230484252725,3.557015527748059,-1.922048805055383,31.48874626238971,87.59839430589913,0.0,87.86856459231251,29.070989946642772,-0.5805283583359766,6.41202513300599,-1.8506374647680006
B0005,116,1.7730337158018288,4.142130778874384,0.6428013189320935,24.785407292651826,87.11251261889322,0.009889332623443714,87.60970483841413,27.647621910069525,0.5851152511263256,-6.703338969737885,6.443874113008728
B0005,118,1.7730337158018288,3.5562481933590964,-1.916230282154988,31.329995610092634,87.11251261889322,0.0,87.45828506605486,28.8659789178653,-0.585882585515288,6.544588317440809,-1.8558563793072658
B0005,120,1.773037755078937,4.143752782064051,0.6353957512752219,24.684734315899224,87.11271107624624,-4.039277108125461e-06,87.3069049851662,27.47312092208342,0.5875045887049546,-6.645261294193411,6.52153051660741
B0005,122,1.773037755078937,3.5532756526091784,-1.9220800182578983,31.569551201845574,87.11271107624624,0.0,87.20976833923561,28.771686936575794,-0.5904771294548725,6.88481688594635,-1.8486616680140793
B0005,124,1.7678721106662054,4.142407348200686,0.644943392264159,25.22288378016189,86.85891315910665,0.005165644412731485,87.0618721098771,27.51851444013023,0.5891316955915071,-6.346667421683684,6.4229006729694795
B0005,126,1.7678721106662054,3.556266431640255,-1.916241789031196,32.111426258867944,86.85891315910665,0.0,87.01115221791981,28.98371823337345,-0.5861409165604305,6.888542478706054,-1.8558547527753346
B0005,128,1.762315070409309,4.140988175836148,0.6592412796626481,25.651300573733486,86.58588522106562,0.005557040256896517,86.90582673835429,27.84797922610162,0.5847217441958934,-6.460125685134457,6.2814455095336355
B0005,130,1.762315070409309,3.5563095420140822,-1.915880982351776,32.271676011112376,86.58588522106562,0.0,86.80046156731815,29.365367565144254,-0.5846786338220662,6.62037543737889,-1.8562267566582622
B0005,132,1.7676172924938447,4.141220239838989,0.6624066950520237,25.56869332326285,86.84639345851805,-0.00530222208453579,86.74719804377251,28.16519598942771,0.584910697824907,-6.702982687849527,6.251778961131649
B0005,134,1.7676172924938447,3.558950851054106,-1.911440626575304,31.84229165967865,86.84639345851805,0.0,86.7446941036548,29.48907756533106,-0.5822693887848831,6.273598336415802,-1.861920690380333
B0005,135,1.762668359743147,4.145471994664563,0.6261909523367005,25.077792180591818,86.60324299676823,0.004948932750697743,86.69356007118711,28.08235074967584,0.5865211436104567,-6.764499479086833,6.620140356859641
B0005,136,1.762668359743147,3.5534418211598053,-1.915816699754416,31.759815453754253,86.60324299676823,0.0,86.69703162632763,29.30405372567999,-0.5920301735047575,6.682023273162436,-1.8547921738104238
B0005,138,1.7517304870664143,4.14506668505229,0.6255590922646385,24.88199584693937,86.06584454625721,0.01093787267673263,86.59302349136595,27.82611769284539,0.591624863892485,-6.877819606814885,6.626179263171429
B0005,140,1.7517304870664143,3.5510121537420285,-1.9151304155635367,31.41911167391793,86.06584454625721,0.0,86.43691370891379,28.996201362976404,-0.5940545313102619,6.53711582697856,-1.8541881664477275
B0005,142,1.7418496047960008,4.1439383443857984,0.6488218351577303,24.755786611089874,85.58037804113893,0.009880882270413505,86.18371062543797,27.57890035325865,0.59292619064377,-6.663325062828054,6.386866347336162
B0005,144,1.7418496047960008,3.551317608213948,-1.914848578439364,31.331626572312267,85.58037804113893,0.0,85.97913763431211,28.82966723160274,-0.5926207361718503,6.575839961222393,-1.8546205941298688
B0005,146,1.7360913511847138,4.147603583681183,0.6152408363821585,24.655846530387144,85.29746410898666,0.005758253611287012,85.71798185675578,27.408873446929316,0.5962859754672345,-6.6757800419251225,6.741430897322439
B0005,148,1.7360913511847138,3.549003180550162,-1.9144128654409127,31.35934131425137,85.29746410898666,0.0,85.56430576930168,28.704342540391718,-0.5986004031310208,6.703494783864226,-1.8538337495620534
B0005,149,1.7936240148573608,4.144169219623314,0.6655584759744552,25.34567237446073,88.12415310283667,-0.05753266367264698,85.97596748061757,27.489654680500273,0.5951660390731521,-6.013668939790641,6.2266042267071535
B0005,150,1.7936240148573608,3.559764834095517,-1.9388813849818085,34.31088483888259,88.12415310283667,0.0,86.48472249295712,29.400674326058823,-0.5844043855277969,8.965212464421864,-1.8359889685200708
B0005,152,1.7831890223273277,4.131849671664145,0.6848433296419463,27.39475675387948,87.61146210866713,0.010434992530033105,86.89093930646274,28.613300362372264,0.5720848375686276,-6.916128085003113,6.033277237035195
B0005,154,1.7831890223273277,3.5623454342368555,-1.927509725704535,33.43585640373788,87.61146210866713,0.0,87.35373890639885,30.36930233704241,-0.5695042374272892,6.041099649858399,-1.848159512105581
B0005,156,1.7673642076278957,4.137762150724724,0.6556671395283481,26.62662742896046,86.83395891856422,0.015824814699431977,87.66103786831437,29.42275955998423,0.5754167164878683,-6.809228974777419,6.310766395432306
B0005,158,1.7673642076278957,3.558336657621618,-1.9267185977839405,32.66698125020078,86.83395891856422,0.0,87.40299903145987,30.88702133513224,-0.5794254931031055,6.040353821240316,-1.8468377591384235
B0005,160,1.7570177850353066,4.136417646225786,0.6916168312082189,26.046549681443857,86.32561953357418,0.01034642259258911,87.04329231760738,29.234154303644495,0.5780809886041673,-6.620431568756921,5.980793785772502
B0005,162,1.7570177850353066,3.554013138622869,-1.9261308349663744,32.28423408691397,86.32561953357418,0.0,86.78612380258879,30.21204977025139,-0.5824045076029165,6.237684405470112,-1.8451566602353435
B0005,164,1.7468706179837907,4.143293464486577,0.6328237481397364,25.581948046823246,85.82706995161011,0.01014716705151586,86.42924537117739,28.64126809886846,0.589280325863708,-6.702286040090723,6.5473103319309685
B0005,166,1.7468706179837907,3.552376095886298,-1.9202346781375208,32.00739178780946,85.82706995161011,0.0,86.22786757778655,29.717420970638262,-0.5909173686002789,6.425443740986214,-1.8499697648059499
B0005,168,1.7417172507457144,4.141204436224519,0.668387782555242,25.49138644694599,85.57387523536994,0.005153367238076356,85.97585084114772,28.2823020099873,0.5888283403382206,-6.516005340863469,6.195811090969859
B0005,170,1.7417172507457144,3.549618661283733,-1.9201011498853635,32.06387071886056,85.57387523536994,0.0,85.82550198150686,29.485766217470644,-0.591585774940786,6.572484271914565,-1.8486623277610437
B0005,172,1.7364225056478186,4.143218012656775,0.6491951599580638,25.701157771778043,85.31373435646641,0.005294745097895737,85.62312494608531,28.169150954443456,0.5935993513730424,-6.362712947082514,6.3820839528816204
B0005,174,1.7364225056478186,3.54938103086703,-1.9144278105456467,32.43754560319043,85.31373435646641,0.0,85.52045782705656,29.540270465716894,-0.5938369817897451,6.736387831412387,-1.8540166473320256
B0005,176,1.7263217239235826,4.144865101412786,0.6352097009956666,25.61393436934637,84.81746377369565,0.010100781724236008,85.31853659147366,28.261578982024282,0.5954840705457558,-6.823611233844058,6.52519175150485
B0005,178,1.7263217239235826,3.547211868041896,-1.908340706503589,32.16809876635083,84.81746377369565,0.0,85.16725429913882,29.596921445905245,-0.5976532333708899,6.55416439700446,-1.8587937971207475
B0005,180,1.7158065389330133,4.147948571482696,0.6090395837543103,25.46355915016756,84.30083277169199,0.01051518499056936,84.91264580640322,28.276859132166646,0.6007367034408002,-6.704539616183272,6.8106387205794485
B0005,182,1.7158065389330133,3.5467052098640246,-1.902207182631691,32.05752645824972,84.30083277169199,0.0,84.71006548944834,29.548132869460982,-0.6012433616186716,6.59396730808216,-1.864520985015513
B0005,184,1.710533351135192,4.149201403617409,0.6063799232898632,25.33969655722996,84.04175104386835,0.005273187797821377,84.45566882692872,28.128563060268892,0.6024961937533848,-6.717829901019758,6.842577143890693
B0005,186,1.710533351135192,3.544629653883431,-1.9020484449938715,31.97592092807272,84.04175104386835,0.0,84.30052628096327,29.40096037201416,-0.6045717497339784,6.636224370842761,-1.8635853693489137
B0005,188,1.706014499648521,4.149406779823055,0.6108325931216375,25.31525129117544,83.81973129114327,0.004518851486670972,84.10097978445279,28.030390876979077,0.604777125939624,-6.660669636897282,6.793034337964293
B0005,190,1.706014499648521,3.5436291614253204,-1.8964907679062355,32.21689335291319,83.81973129114327,0.0,84.00475948834305,29.38105771752821,-0.6057776183977346,6.90164206173775,-1.8685190676343546
B0005,192,1.7003110272642588,4.149090663397314,0.6146512973678119,25.828563716440225,83.53950886467867,0.005703472384262165,83.85249470694038,28.13526516916631,0.6054615019719938,-6.388329636472964,6.750316286918154
B0005,194,1.7003110272642588,3.5444946147995258,-1.895971437908019,32.55632993697177,83.53950886467867,0.0,83.75204627110244,29.57859184511467,-0.6045960485977884,6.727766220531546,-1.8694873477157745
B0005,196,1.6945798601797897,4.150424193061779,0.6043008559339099,25.734607118644377,83.25792574501362,0.00573116708446908,83.5952812113315,28.330329083229003,0.6059295782622534,-6.821722818327395,6.8681421717458155
B0005,198,1.6945798601797897,3.5409201846556857,-1.889964879983928,32.40048085325998,83.25792574501362,0.0,83.48292010210557,29.747374995645906,-0.6095040084060934,6.665873734615602,-1.8735375573147144
B0005,200,1.6849029086609286,4.146085129079872,0.661310694665889,25.76108296721704,82.7824787448882,0.009676951518861054,83.27546959285455,28.45621291850668,0.6051649444241867,-6.639397886042939,6.269496565717239
B0005,202,1.6849029086609286,3.541195668799061,-1.889370382442051,32.29371860868794,82.7824787448882,0.0,83.12406356889646,29.749243896956216,-0.6048894602808113,6.5326356414709,-1.874272880377214
B0005,204,1.6744741591159715,4.1499193977728535,0.6265507198651841,25.571090931927195,82.27009448042794,0.010428749544957094,82.87018069204632,28.352196095947306,0.6087237289737923,-6.7226276767607445,6.623437283203184
B0005,206,1.6744741591159715,3.540671044783382,-1.8776883243431417,32.1360714480678,82.27009448042794,0.0,82.67261443912919,29.63248896183199,-0.6092483529894714,6.564980516140608,-1.8856542903743037
B0005,208,1.6745692479879102,4.153218272900694,0.5961783460440804,25.430453941726714,82.27476637723558,-9.508887193865334e-05,82.47598256557357,28.238483579525337,0.6125472281173119,-6.705617506341088,6.966402420448884
B0005,210,1.6745692479879102,3.537604879026877,-1.883106598669776,32.38268549723498,82.27476637723558,0.0,82.37444009204305,29.562804085528928,-0.6156133938738169,6.952231555508266,-1.8786004369194162
B0005,212,1.663716375981405,4.153201426027839,0.5911635487881761,25.88337057270213,81.74154417102932,0.010852872006505088,82.16625317727127,28.280734478331766,0.6155965470009619,-6.49931492453285,7.025469406125379
B0005,214,1.663716375981405,3.538422485261741,-1.876359921441716,32.30899951427637,81.74154417102932,0.0,82.06054311539155,29.628316194801602,-0.6147789407660977,6.425628941574242,-1.8857909108093538
B0005,215,1.659013868748246,4.152014646554812,0.6076684839192972,25.87474661521862,81.51050106280296,0.0047025072331590145,81.90862443186656,28.376051228231763,0.6135921612930706,-6.434252899057753,6.832697032064987
B0005,216,1.659013868748246,3.53928626988912,-1.870955026010444,32.56636929496716,81.51050106280296,0.0,81.75577136898002,29.80323429887985,-0.6127283766656917,6.691622679748541,-1.8917003459116624
B0005,218,1.6538540573335014,4.151753271023818,0.6238567212454819,25.80758127668049,81.25698973192858,0.005159811414744642,81.55221603991863,28.488213454768953,0.6124670011346978,-6.758788018286669,6.654978827085749
B0005,220,1.6538540573335014,3.533690170241391,-1.8705599868289544,32.46542951751835,81.25698973192858,0.0,81.45530515209848,29.804625243732197,-0.6180631007824267,6.657848240837861,-1.8891081788998594
B0005,222,1.642653782130131,4.154719880616208,0.5916282471450443,25.5954074570814,80.7066989471042,0.011200275203370413,81.24833610731346,28.461906832293202,0.6210297103748164,-6.870022060436952,7.022517773052901
B0005,224,1.642653782130131,3.534367734544495,-1.8640049795794804,32.347056454418095,80.7066989471042,0.0,81.0875756841737,29.7563688001331,-0.6203521460717125,6.751648997336694,-1.8961149638891246
B0005,226,1.6378578430223698,4.154952006139018,0.5968690147321589,25.55053773186138,80.4710653534952,0.004795939107761216,80.87968854231215,28.353202487511947,0.6205842715945229,-6.796518722556716,6.961245941043741
B0005,228,1.6378578430223698,3.5312941932103548,-1.8636932149873204,32.371538940646154,80.4710653534952,0.0,80.72250366662549,29.665994020305078,-0.6236578129286632,6.821001208784775,-1.8947829851032536
B0005,230,1.6327350407099108,4.155379997866793,0.5972973992880868,25.61262307219253,80.21937235007911,0.005122802312458985,80.51498019025557,28.295432731239913,0.6240858046564379,-6.758915868453624,6.956969849223438
B0005,232,1.6327350407099108,3.5309134771684274,-1.857820396301907,32.45549347979197,80.21937235007911,0.0,80.41751487085057,29.66744993578203,-0.6244665206983653,6.842870407599438,-1.9005677212915217
B0005,234,1.6277528915533617,4.153316766159906,0.6292572025313986,25.748665763785176,79.97458990324739,0.004982149156549154,80.27109306207922,28.347771797655447,0.622403288991479,-6.706827716006792,6.600348394029967
